المجموعة الرئيسية ,Main Category ,مجموعة الذكر Sub Category,مجموعة الذكر EN,الذكر بالعربي,EN,EN-letters,Count ,فضل الذكر AR,فضل الذكر EN,تخريج الحديث,تخريج الحديث EN
الرقية الشرعية,Ruqya Shariya,الرُّقية الشرعية من السنة النبوية,Ruqya Shariya From Sunnah,اللَّهُمَّ صَلِّ عَلَى مُحَمَّدٍ وَعَلَى آلِ مُحَمَّدٍ كَمَا صَلَّيْتَ عَلَى إِبْرَاهِيمَ وَعَلَى آلِ إِبْرَاهِيمَ إِنَّكَ حَمِيدٌ مَجِيدٌ، اللَّهُمَّ بَارِكْ عَلَى مُحَمَّدٍ وَعَلَى آلِ مُحَمَّدٍ كَمَا بَارَكْتَ عَلَى إِبْرَاهِيمَ وَعَلَى آلِ إِبْرَاهِيمَ فِي الْعَالَمِينَ إِنَّكَ حَمِيدٌ مَجِيدٌ.,"O Allah, bestow Your favor on Muhammad and on the family of Muhammad as You have bestowed Your favor on Ibrahim and on the family of Ibrahim, You are Praiseworthy, Most Glorious.
O Allah, bless Muhammad and the family of Muhammad as You have blessed Ibrahim and the family of Ibrahim, You are Praiseworthy, Most Glorious.","Allāhumma ṣalli `alā Muḥammadinwa `alā ’āli Muḥammadin,
kamā ṣallayta `alā 'Ibrāhīma wa `alā ’āli 'Ibrāhīma, 'innaka ḥamīdum-majīd.
Allāhumma bārik `alā Muḥammadin wa `alā ’āli Muḥammadin,
kamā bārakta `alā 'Ibrāhīma wa `alā 'āli 'Ibrāhīma,
'innaka ḥamīdum-majīd.",1,,,,
,,,,,,,,,,,
أدعية السفر والخروج والدخول ,Travel and Movment Zikr,ركوب السيارة والطائرة ووسائل الإنتقال ,Take a ride ," ""بِسْمِ اللَّهِ"" ثَلاَثًا، فَلَمَّا اسْتَوَى عَلَى ظَهْرِهَا، قَالَ: ""الحَمْدُ لِلَّهِ"". ثُمَّ قَالَ: ""{سُبْحَانَ الَّذِي سَخَّرَ لَنَا هَذَا وَمَا كُنَّا لَهُ مُقْرِنِينَ * وَإِنَّا إِلَى رَبِّنَا لَمُنْقَلِبُونَ} (الزخرف:13-14)""، ثُمَّ قَالَ: ""الحَمْدُ لِلَّهِ"" ثَلاَثًا، ""اللَّهُ أَكْبَرُ"" ثَلاَثًا، ""سُبْحَانَكَ إِنِّي قَدْ ظَلَمْتُ نَفْسِي فَاغْفِرْ لِي، فَإِنَّهُ لاَ يَغْفِرُ الذُّنُوبَ إِلاَّ أَنْتَ""، ثُمَّ ضَحِكَ","With the Name of Allah.
Praise is to Allah.
Glory is to Him Who has provided this for us
though we could never have had it by our efforts.
Surely, unto our Lord, we are returning.
Praise is to Allah. Praise is to Allah. Praise is to Allah.
Allah is the Most Great. Allah is the Most
Great. Allah is the Most Great.
Glory is to You. O Allah, I have wronged my own soul.
Forgive me,
for surely none forgives sins but You.","Bismillāh,
walḥamdulillāh.
Subḥāna ‘lladhī sakhkhara lanā hādhā
wa mā kunnā lahu muqrinīn.
Wa innā ilā Rabbinā lamunqalibūn.
Alḥamdulillāh, alḥamdulillāh, alḥamdulillāh,
Allāhu Akbar, Allāhu Akbar, Allāhu Akbar,
Subḥānaka ‘llāhumma innī ẓalamtu nafsī,
faghfir lī,
fa innahu lā yaghfirudh-dhunūba illā ant.",1,"عن علي بن ربيعة رضي الله عنه قال: شَهِدتُ عَلِيًّا رضي الله عنه أُتِيَ بِدَابَّةٍ لِيَرْكَبَهَا، فلما وضع رجله في الرِّكَاب قال: ""بِسْمِ اللَّهِ"" ثَلاَثًا، فَلَمَّا اسْتَوَى عَلَى ظَهْرِهَا، قَالَ: الدعاء، ثُمَّ ضَحِكَ، فَقُلْتُ: مِنْ أَيِّ شَيْءٍ ضَحِكْتَ يَا رَسُولَ اللَّهِ؟ قَالَ: (إِنَّ رَبَّكَ لَيَعْجَـبُ مِنْ عَبْـدِهِ إِذَا قَالَ: رَبِّ اغْفِـرْ لِي ذُنُوبِي، إِنَّهُ لاَ يَغْفِـرُ الذُّنُوبَ غَيْرُكَ) ",, رواه الترمذي وقال: حديث حسن صحيح، وصححه الألباني.,Al Termthi
أدعية السفر والخروج والدخول ,Travel and Movment Zikr,السفر و العودة,Travel and return , كَبّرَ ثَلاَثاً، ثُمّ قَالَ: (سُبْحَـانَ الّذِي سَخّرَ لَنَا هَذَا وَمَا كُنّا لَهُ مُقْرِنِينَ * وَإِنّا إِلَىَ رَبّنَـا لَمُنْقَلِبُونَ، اللّهُمّ إِنّا نَسْأَلُكَ فِي سَفَرِنَـا هَذَا الْبِرّ وَالتّقْوَىَ، وَمِنَ الْعَمَلِ مَا تَرْضَى، اللّهُمّ هَوّنْ عَلَيْنَا سَفَرَنَا هَذَا، وَاطْوِ عَنّـا بُعْدَهُ، اللّهُمّ أَنْتَ الصّاحِبُ فِي السّفَرِ، وَالْخَلِيفَةُ فِي الأَهْلِ، اللّهُمّ إِنّي أَعُوذُ بِكَ مِنْ وَعْثَاءِ السّفَرِ، وَكَآبَةِ الْمَنْظَرِ، وَسُـوءِ الْمُنْقَلَبِ، فِي الْمَالِ وَالأَهْلِ)، وَإِذَا رَجَعَ قَالَهُنّ، وَزَادَ فِيهِنّ: (آيِبُـونَ، تَائِبُونَ، عَابِدُونَ، لِرَبّنَا حَـامِدُونَ).,"Allah is the Most Great. Allah is the Most Great. Allah is the Most Great.
Glory is to Him Who has provided this for us
though we could never have had it by our efforts.
Surely, unto our Lord we are returning.
O Allah, we ask You on this our journey for goodness and piety,
and for works that are pleasing to You.
O Allah, lighten this journey for us
and make its distance easy for us.
O Allah, You are our Companion on the road
and the One in Whose care we leave our family.
O Allah, I seek refuge in You from this journey's hardships,
and from the wicked sights in store
and from finding our family and property in misfortune upon returning.

(Upon returning recite the same again adding :)

We return repentant to our Lord, worshipping our Lord,
and praising our Lord.","Allāhu Akbar, Allāhu Akbar, Allāhu Akbar,
Subḥāna ‘l-ladhi sakhkhara lanā hādhā
wa mā kunnā lahu muqrinīn.
Wa innā ilā Rabbinā lamunqalibūn.
Allāhumma innā nas'aluka fī safarinā hādha ‘l-birra wat-taqwā,
Wa mina ‘l-`amali mā tarḍā,
Allāhumma hawwin `alaynā safaranā hādhā
waṭwi `annā bu`dah,
Allāhumma antas-sāḥibu fis-safar,
wa ‘l-khalīfatu fil-ahl,
Allāhumma innī a`ūdhu bika min wa`thā'is-safar,
wa ka'ābati ‘l-manẓar,
wa sū'il-munqalabi fil-māli wa ‘l-ahl.

(Upon returning recite the same again adding):
Ā’ibūna, tā'ibūna, `ābidūn,
Li Rabbinā ḥāmidūn.",1,,,رواه مسلم في صحيحه,Muslim
أدعية السفر والخروج والدخول ,Travel and Movment Zikr,دخول المنزل,Enter Home ,"بِسْـمِ اللهِ وَلَجْنـا، وَبِسْـمِ اللهِ خَـرَجْنـا، وَعَلـى رَبِّنـا تَوَكّلْـنا.

","In the Name of Allah we enter ,
in the Name of Allah we leave ,
and upon our Lord we depend
[then say As-Salāmu `Alaykum to those present].","Bismillāhi walajnā,
wa bismillāhi kharajnā,
wa `ala Rabbinā tawakkalnā",1,,,,
أدعية السفر والخروج والدخول ,Travel and Movment Zikr,الخروج من المنزل,Exit Home ,"اللّهُـمَّ إِنِّـي أَعـوذُ بِكَ
أَنْ أَضِـلَّ أَوْ أُضَـل ،
أَوْ أَزِلَّ أَوْ أُزَل ،
أَوْ أَظْلِـمَ أَوْ أَُظْلَـم ،
أَوْ أَجْهَلَ أَوْ يُـجْهَلَ عَلَـيّ","O Allah, I seek refuge in You
lest I misguide others , or I am misguided by
others ,
lest I cause others to err or I am caused to err ,
lest I abuse others or be abused,
and lest I behave foolishly or meet with the
foolishness of others.","Allāhumma 'innī 'a`ūdhu bika
'an 'aḍilla, 'aw 'uḍalla,
'aw 'azilla, 'aw 'uzalla,
'aw 'aẓlima, 'aw 'uẓlama,
'aw 'ajhala 'aw yujhala `alayya.",1,,,,
أدعية السفر والخروج والدخول ,Travel and Movment Zikr,دخول الخلاء,Enter Restroom ,"(بِسْمِ الله) اللّهُـمَّ إِنِّـي أَعـوذُ بِـكَ مِـنَ الْخُـبْثِ وَالْخَبائِث. 
","[In the Name of Allah]. O Allah, I seek protection in You from evil and the evil ones (or, from the evil male and female Jinn).","[Bismillāhi]
Allāhumma 'innī 'a`ūdhu bika minal-khubthi walkhabā'ith.",1,,,,
أدعية السفر والخروج والدخول ,Travel and Movment Zikr,الخروج من الخلاء,After leaving the bathroom,"غُفْـرانَك.
",I seek Your forgiveness.,Ghufrānaka,1,,,,
الدعاء للميت ,Prayers for the dead Muslim,الدعاء للميت ,Prayers for the dead Muslim,"اللَّهُمَّ
أبدله داراً خيراً من داره، وأهلاً خيراً من أهله، وأدخله الجنّة، وأعذه من عذاب القبر ومن عذاب النّار.
اللَّهُمَّ
عامله بما أنت أهله، ولا تعامله بما هو أهله.
اللَّهُمَّ
اجزه عن الإحسان إحساناً وعن الإساءة عفواً وغفراناً.
اللَّهُمَّ
إن كان محسناً فزد من حسناته، وإن كان مسيئاً فتجاوز عن سيّئاته.
اللَّهُمَّ
أدخله الجنّة من غير مناقشة حساب ولا سابقة عذاب.
اللَّهُمَّ
آنسه في وحدته وفي وحشته وفي غربته.
اللَّهُمَّ
أنزله منزلاً مباركاً وأنت خير المنزلين.
اللَّهُمَّ
أنزله منازل الصدّيقين والشّهداء والصّالحين، وحسن أولئك رفيقاً.
اللَّهُمَّ
اجعل قبره روضةً من رياض الجنّة، ولا تجعله حفرةً من حفر النّار.
اللَّهُمَّ
افسح له في قبره مدّ بصره، وافرش قبره من فراش الجنّة.
اللَّهُمَّ
أعذه من عذاب القبر، وجفاف ِالأرض عن جنبيها.
اللَّهُمَّ
املأ قبره بالرّضا والنّور والفسحة والسّرور.
اللَّهُمَّ
إنّه في ذمّتك وحبل جوارك، فقِهِِ فتنة القبر، وعذاب النّار، وأنت أهل الوفاء والحقّ، فاغفر له وارحمه إنّك أنت الغفور الرّحيم.
اللَّهُمَّ
إنّه عبدك وابن عبدك خرج من الدّنيا وسعتها ومحبوبها وأحبّائه فيها إلى ظلمة القبر وما هو لاقيه.
اللَّهُمَّ
إنّه كان يشهد أنّك لا إله إلّا أنت وأنّ محمّداً عبدك ورسولك وأنت أعلم به.

","O Allah, forgive and have mercy upon him, excuse him and pardon him, and make honourable his reception. Expand his entry, and cleanse him with water, snow, and ice, and purify him of sin as a white robe is purified of filth. Exchange his home for a better home, and his family for a better family, and his spouse for a better spouse. Admit him into the Garden, protect him from the punishment of the grave and the torment of the Fire.",,1,,,,
الدعاء للميت ,Prayers for the dead Muslim,الدعاء للميت ,Prayers for the dead Muslim,"اللَّهُمَّ
أمّنه من فزع يوم القيامة، ومن هول يوم القيامة، واجعل نفسه آمنة مطمئنّة، ولقّنه حجّته.
اللَّهُمَّ
اجعله في بطن القبر مطمئنّاً وعند قيام الأشهاد آمن، وبجود رضوانك واثق، وإلى أعلى درجاتك سابق.
اللَّهُمَّ
اجعل عن يمينه نوراً حتّى تبعثه آمناً مطمئنّاً في نورٍ من نورك.
اللَّهُمَّ
انظر إليه نظرة رضا، فإنّ من تنظر إليه نظرة رضا لا تعذّبه أبداً.
اللَّهُمَّ
أسكنه فسيح الجنان، واغفر له يا رحمن، وارحمه يا رحيم، وتجاوز عمّا تعلم يا عليم.
اللَّهُمَّ
اعف عنه فإنّك القائل ""ويعفو عن كثير"".
اللَّهُمَّ
إنّه جاء ببابك، وأناخ بجنابك، فَجد عليه بعفوك وإكرامك وجود إحسانك.
اللَّهُمَّ
إنّ رحمتك وسعت كلّ شيء فارحمه رحمةً تطمئنّ بها نفسه، وتقرّ بها عينه.
اللَّهُمَّ
احشره مع المتّقين إلى الرّحمن وفداً.
اللَّهُمَّ
احشره مع أصحاب اليمين، واجعل تحيّته سلامٌ لك من أصحاب اليمين.
اللَّهُمَّ
بشّره بقولك ""كلوا واشربوا هنيئاً بما أسلفتم في الأيّام الخالية"".
اللَّهُمَّ
اجعله من الّذين سعدوا في الجنّة خالدين فيها ما دامت السموات والأرض.
اللَّهُمَّ
لا نزكّيه عليك، ولكنّا نحسبه أنّه أمن وعمل صالحاً، فاجعل له جنّتين ذواتي أفنان بحقّ قولك: ""ولمن خاف مقام ربّه جنّتان"".
اللَّهُمَّ
شفع فيه نبيّنا ومصطفاك، واحشره تحت لوائه، واسقه من يده الشّريفة شربةً هنيئةً لا يظمأ بعدها أبداً.
اللَّهُمَّ
اجعله في جنّة الخلد ""الَّتِي وُعِدَ الْمُتَّقُونَ كَانَتْ لَهُمْ جَزَاء وَمَصِيرًا. لَهُمْ فِيهَا مَا يَشَاؤُونَ خَالِدِينَ كَانَ عَلَى رَبِّكَ وَعْدًا مَسْؤُولا"".
اللَّهُمَّ
إنّه صبر على البلاء فلم يجزع، فامنحه درجة الصّابرين الّذين يوفون أجورهم بغير حساب فإنّك القائل ""إنّما يوفي الصّابرون أجرهم بغير حساب"".
اللَّهُمَّ
إنّه كان مصلّ لك، فثبّته على الصّراط يوم تزل الأقدام.","O Allah, so-and-so is under Your care and protection so protect him from the trial of the grave and torment of the Fire. Indeed You are faithful and truthful. Forgive and have mercy upon him, surely You are The Oft-Forgiving, The Most-Merciful",,1,,,,
الدعاء للميت ,Prayers for the dead Muslim,الدعاء للميت ,Prayers for the dead Muslim,"اللَّهُمَّ
إنّا نتوسّل بك إليك، ونقسم بك عليك أن ترحمه ولا تعذّبه، وأن تثبّته عند السؤال.
اللَّهُمَّ
إنّه نَزَل بك وأنت خير منزولٍ به، وأصبح فقيراً إلى رحمتك وأنت غنيٌّ عن عذابه.
اللَّهُمَّ
آته برحمتك ورضاك، وقهِ فتنة القبر وعذابه، وآته برحمتك الأمن من عذابك حتّى تبعثه إلى جنّتك يا أرحم الرّاحمين.
اللَّهُمَّ
انقله من مواطن الدّود وضيق اللحود إلى جنّات الخلود.
اللَّهُمَّ
احمه تحت الأرض، واستره يوم العرض، ولا تخزه يوم يبعثون ""يوم لا ينفع مالٌ ولا بنون إلّا من أتى الله بقلبٍ سليم"".
اللَّهُمَّ
يمّن كتابه، ويسّر حسابه، وثقّل بالحسنات ميزانه، وثبّت على الصّراط أقدامه، وأسكنه في أعلى الجنّات بجوار حبيبك ومصطفاك (صلّى الله عليه وسلّم).

اللَّهُمَّ
إنّه كان صائماً لك، فأدخله الجنّة من باب الريّان.
اللَّهُمَّ
إنّه كان لكتابك تالٍ وسامع، فشفّع فيه القرآن، وارحمه من النّيران، واجعله يا رحمن يرتقي في الجنّة إلى آخر آية قرأها أو سمعها، وآخر حرفٍ تلاه.
اللَّهُمَّ
ارزقه بكلّ حرفٍ في القرآن حلاوة، وبكلّ كلمة كرامة، وبكلّ اّية سعادة، وبكلّ سورة سلامة، وبكل جْزءٍ جزاء.
اللَّهُمَّ
ارحمه فإنّه كان مسلماً، واغفر له فإنّه كان مؤمناً، وأدخله الجنّة فإنّه كان بنبيّك مصدّقاً، وسامحه فإنّه كان لكتابك مرتّلاً.
اللَّهُمَّ
اغفر لحيّنا وميّتنا، وشاهدنا وغائبنا، وصغيرنا وكبيرنا، وذَكرنَا وأنثانا.
اللَّهُمَّ
من أحييته منّا فأحيه على الإسلام، ومن توفّيته منّا فتوفّه على الإيمان.
اللَّهُمَّ
لا تحرمنا أجره ولا تضللنا بعده.","O Allah, Your servant and the son of Your maidservant is in need of Your mercy and You are without need of his punishment. If he was righteous then increase his reward and if he was wicked then look over his sins.",,1,,,,
